"Data" "POSTO" "LAT" "LONG" "Umidmin" "Chuva" "FONTE" "Longitude" "Latitude" "optional"
"186" 2019-07-02 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"187" 2019-07-03 "Chapadão do Sul" -18.80219 -52.60262 32 0 "Inmet" -52.60262 -18.80219 TRUE
"188" 2019-07-04 "Chapadão do Sul" -18.80219 -52.60262 47 0.2 "Inmet" -52.60262 -18.80219 TRUE
"189" 2019-07-05 "Chapadão do Sul" -18.80219 -52.60262 64 0.4 "Inmet" -52.60262 -18.80219 TRUE
"190" 2019-07-06 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"191" 2019-07-07 "Chapadão do Sul" -18.80219 -52.60262 18 0 "Inmet" -52.60262 -18.80219 TRUE
"192" 2019-07-08 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"193" 2019-07-09 "Chapadão do Sul" -18.80219 -52.60262 14 0 "Inmet" -52.60262 -18.80219 TRUE
"194" 2019-07-10 "Chapadão do Sul" -18.80219 -52.60262 21 0 "Inmet" -52.60262 -18.80219 TRUE
"195" 2019-07-11 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"196" 2019-07-12 "Chapadão do Sul" -18.80219 -52.60262 21 0 "Inmet" -52.60262 -18.80219 TRUE
"197" 2019-07-13 "Chapadão do Sul" -18.80219 -52.60262 24 0 "Inmet" -52.60262 -18.80219 TRUE
"198" 2019-07-14 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"199" 2019-07-15 "Chapadão do Sul" -18.80219 -52.60262 21 0 "Inmet" -52.60262 -18.80219 TRUE
"200" 2019-07-16 "Chapadão do Sul" -18.80219 -52.60262 48 0 "Inmet" -52.60262 -18.80219 TRUE
"201" 2019-07-17 "Chapadão do Sul" -18.80219 -52.60262 42 0 "Inmet" -52.60262 -18.80219 TRUE
"202" 2019-07-18 "Chapadão do Sul" -18.80219 -52.60262 23 0 "Inmet" -52.60262 -18.80219 TRUE
"203" 2019-07-19 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"204" 2019-07-20 "Chapadão do Sul" -18.80219 -52.60262 31 0 "Inmet" -52.60262 -18.80219 TRUE
"205" 2019-07-21 "Chapadão do Sul" -18.80219 -52.60262 27 0 "Inmet" -52.60262 -18.80219 TRUE
"206" 2019-07-22 "Chapadão do Sul" -18.80219 -52.60262 30 0 "Inmet" -52.60262 -18.80219 TRUE
"207" 2019-07-23 "Chapadão do Sul" -18.80219 -52.60262 28 0 "Inmet" -52.60262 -18.80219 TRUE
"208" 2019-07-24 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"209" 2019-07-25 "Chapadão do Sul" -18.80219 -52.60262 25 0 "Inmet" -52.60262 -18.80219 TRUE
"210" 2019-07-26 "Chapadão do Sul" -18.80219 -52.60262 25 0 "Inmet" -52.60262 -18.80219 TRUE
"211" 2019-07-27 "Chapadão do Sul" -18.80219 -52.60262 27 0 "Inmet" -52.60262 -18.80219 TRUE
"212" 2019-07-28 "Chapadão do Sul" -18.80219 -52.60262 23 0 "Inmet" -52.60262 -18.80219 TRUE
"213" 2019-07-29 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"214" 2019-07-30 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"215" 2019-07-31 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"216" 2019-08-01 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"217" 2019-08-02 "Chapadão do Sul" -18.80219 -52.60262 23 0 "Inmet" -52.60262 -18.80219 TRUE
"218" 2019-08-03 "Chapadão do Sul" -18.80219 -52.60262 39 0 "Inmet" -52.60262 -18.80219 TRUE
"219" 2019-08-04 "Chapadão do Sul" -18.80219 -52.60262 57 6.2 "Inmet" -52.60262 -18.80219 TRUE
"220" 2019-08-05 "Chapadão do Sul" -18.80219 -52.60262 48 10.8 "Inmet" -52.60262 -18.80219 TRUE
"221" 2019-08-06 "Chapadão do Sul" -18.80219 -52.60262 71 4.6 "Inmet" -52.60262 -18.80219 TRUE
"222" 2019-08-07 "Chapadão do Sul" -18.80219 -52.60262 30 0 "Inmet" -52.60262 -18.80219 TRUE
"223" 2019-08-08 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"224" 2019-08-09 "Chapadão do Sul" -18.80219 -52.60262 14 0 "Inmet" -52.60262 -18.80219 TRUE
"225" 2019-08-10 "Chapadão do Sul" -18.80219 -52.60262 19 0 "Inmet" -52.60262 -18.80219 TRUE
"226" 2019-08-11 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"227" 2019-08-12 "Chapadão do Sul" -18.80219 -52.60262 24 0 "Inmet" -52.60262 -18.80219 TRUE
"228" 2019-08-13 "Chapadão do Sul" -18.80219 -52.60262 26 0 "Inmet" -52.60262 -18.80219 TRUE
"229" 2019-08-14 "Chapadão do Sul" -18.80219 -52.60262 35 0 "Inmet" -52.60262 -18.80219 TRUE
"230" 2019-08-15 "Chapadão do Sul" -18.80219 -52.60262 32 0 "Inmet" -52.60262 -18.80219 TRUE
"231" 2019-08-16 "Chapadão do Sul" -18.80219 -52.60262 23 0 "Inmet" -52.60262 -18.80219 TRUE
"232" 2019-08-17 "Chapadão do Sul" -18.80219 -52.60262 25 0 "Inmet" -52.60262 -18.80219 TRUE
"233" 2019-08-18 "Chapadão do Sul" -18.80219 -52.60262 22 0 "Inmet" -52.60262 -18.80219 TRUE
"234" 2019-08-19 "Chapadão do Sul" -18.80219 -52.60262 34 0 "Inmet" -52.60262 -18.80219 TRUE
"235" 2019-08-20 "Chapadão do Sul" -18.80219 -52.60262 26 0 "Inmet" -52.60262 -18.80219 TRUE
"236" 2019-08-21 "Chapadão do Sul" -18.80219 -52.60262 25 0 "Inmet" -52.60262 -18.80219 TRUE
"237" 2019-08-22 "Chapadão do Sul" -18.80219 -52.60262 26 0 "Inmet" -52.60262 -18.80219 TRUE
"238" 2019-08-23 "Chapadão do Sul" -18.80219 -52.60262 26 0 "Inmet" -52.60262 -18.80219 TRUE
"239" 2019-08-24 "Chapadão do Sul" -18.80219 -52.60262 20 0 "Inmet" -52.60262 -18.80219 TRUE
"240" 2019-08-25 "Chapadão do Sul" -18.80219 -52.60262 14 0 "Inmet" -52.60262 -18.80219 TRUE
"241" 2019-08-26 "Chapadão do Sul" -18.80219 -52.60262 14 0 "Inmet" -52.60262 -18.80219 TRUE
"242" 2019-08-27 "Chapadão do Sul" -18.80219 -52.60262 29 0 "Inmet" -52.60262 -18.80219 TRUE
"243" 2019-08-28 "Chapadão do Sul" -18.80219 -52.60262 25 0 "Inmet" -52.60262 -18.80219 TRUE
"244" 2019-08-29 "Chapadão do Sul" -18.80219 -52.60262 23 0 "Inmet" -52.60262 -18.80219 TRUE
